season,week,home_team,away_team,home_points,away_points,actual_margin,spread_line,ats_pick_team,ats_pick_description,spread_result,bet_spread,ats_outcome,bet_total,ou_outcome,edge_spread,edge_total
2025,8,UCLA,Maryland,20.0,17.0,3.0,-4.5,Maryland,Maryland +4.5,WIN,True,1.0,True,0.0,2.3272250658986966,3.7983707259117807
2025,8,Notre Dame,USC,34.0,24.0,10.0,-10.5,USC,USC +10.5,WIN,True,1.0,True,1.0,16.78403093525887,-4.9487810165489705
2025,8,Syracuse,Pittsburgh,13.0,30.0,-17.0,8.5,Pittsburgh,Pittsburgh -8.5,WIN,True,1.0,True,0.0,-8.919396669655113,1.378483253886003
2025,8,Alabama,Tennessee,37.0,20.0,17.0,-8.5,Tennessee,Tennessee +8.5,LOSS,True,0.0,True,1.0,16.838310610136368,-4.818931629477717
2025,8,South Florida,Florida Atlantic,48.0,13.0,35.0,-20.5,Florida Atlantic,Florida Atlantic +20.5,LOSS,True,0.0,True,1.0,37.89134361946726,-16.822698043874183
2025,8,Auburn,Missouri,17.0,23.0,-6.0,1.5,Missouri,Missouri -1.5,WIN,True,1.0,True,0.0,-2.0407369891301497,10.586710530901371
2025,8,BYU,Utah,24.0,21.0,3.0,5.5,BYU,BYU +5.5,LOSS,True,0.0,True,0.0,3.253895044721979,6.330114521013712
2025,8,Oklahoma State,Cincinnati,17.0,49.0,-32.0,23.5,Cincinnati,Cincinnati -23.5,WIN,True,1.0,True,0.0,-36.65821396775766,-1.5730422083796327
2025,8,New Mexico,Nevada,24.0,22.0,2.0,-14.5,New Mexico,New Mexico -14.5,LOSS,True,0.0,True,0.0,31.016046844954822,5.607310315095475
2025,8,Oregon State,Lafayette,45.0,13.0,32.0,-21.5,Lafayette,Lafayette +21.5,LOSS,True,0.0,False,,17.95381507438129,-0.29155032454385577
2025,8,Stanford,Florida State,20.0,13.0,7.0,17.5,Florida State,Florida State -17.5,WIN,True,1.0,False,,-17.146733904511663,0.17159028135590404
